Book,Line,Text
3,414,"Pastarnóks su mórkais, rópės ìrgı̆ rĕpùkai,"
3,415,"Bàrszczei sù burókais beì raugìntă lăpënė,"
3,416,"Żìrnei, kàd su pùpoms jůs iszszùtı̆nı̆ půde,"
3,417,"Ìr sziŭpı̆nýs gardùs, taipjaù ir màndăgı̆ grùczė"
3,418,"Sù kisëlium, kàd jůs sáw iszplészkı̆nı̆ wìrdams,"
3,419,"Àr potám wisaìp wirtì kartùpĕliŭ wálgei"
3,420,"Ìr kelmùczei, kàd jůs sáw su ùżdărŭ wérdi -"
3,421,"Wìslab bùs gardù ir táw dideý sŭsı̆gádys,"
3,422,"Kàd kasdën, kaip reìk', bandýsi màndăgĕy czėraut,"
3,423,"Ìrgı̆ bĕczėraudams kitú dënú pămı̆nėsi."
3,424,"Àlĕ nĕpýk, gaidaù, kad żódį dár păsăkýsiu."
3,425,"Tàrp Lëtùwninku daugsýk tuls ràndăsı̆ smìrdas,"
3,426,"Kùrs, lëtùwiszkay kalbėdams ìr szŏkı̆nėdams,"
3,427,"Lýg kaip tìkras Wókëtis mums gėdą̆ pădáro."
3,428,"Daùg tarp mús' yrà, kurë, durnaý prı̆sı̆rìję,"
3,429,"Wókiszkas dainàs dainůt ir kéikt păsı̆prátin,"
3,430,"Ìr kaip Wókëczei kasdën į kàrczămą̆ bėga."
3,431,"Tódėl túls żioplýs, supliùrpęs wìsą̆ zŏpóstą,"
3,432,"Kàrtais pùsnůgis ant ápjůko rė̆plı̆nėja."
3,433,"Jús pustélninkai, ar tám Dëws sáwŏ gĕrýbes"
3,434,"Mùms kasdën ir taìp dosnaý dŏwănója,"
3,435,"Kàd mes jàs tikt wìs kaip kiaùlės ėsdămı̆ rýtum?"
3,436,"Pìlwą róds kasdën protìngay reìkiă pălìnksmįt,"
3,437,"Bèt ir, kàs ant pìlwo reìk', wis tùrı̆mĕ rúpįt."
3,438,"Taì jau wìs tësà, szweplódams ìsztărė̆ Bùżas;"
3,439,"Żìnom jùk wisì, kaip més nůgìntĕlı̆ gémam,"
3,440,"Taìp didzáusias póns, kaip més wyżótı̆ năbágai,"
3,441,"Cëcorius taipjaù kaip jó skaróti pădónai;"
3,442,"Ùbags taìp kaip póns kytriáusias ùżgĕmă glúpas,"
3,443,"Ìr taip wëns kaip kìts isz pápo mótĕrŭ sùrbia."
3,444,"Póns szilkůs' o búrs szaudůs' werkszlén păsı̆slėpęs,"
3,445,"Ìk abù po tó protìngay pràdĕdă mìslyt."
3,446,"Búrui taìp kaip ìr ponáczui, kàd sŭsı̆dèrkia,"
3,447,"Reìk' su márszkonio sklypù pastùrgălį̆ szlůstyt,"
3,448,"Ìr jo wýstyklus biauriùs su wándĕniŭ pláuti."
3,449,"Àk, nĕpădýwyk mán dėl tókio dýwı̆nŏ żódzo;"
3,450,"Jùk żinaì, kad wìs tësà, ką czè sŭwăpėjom."
3,451,"Taìp këkwëns żmogùs wargìngay pràdĕdă żióptert,"
3,452,"Kàd jis ìsz tamsós į swëto rìtăsı̆ szësą,"
3,453,"Ìr potám lopszýj sapnůdams szaúkiă păgálbos;"
3,454,"Wëns taipjaù kaip kìts użgìmdams ùżgĕmă blógas."
3,455,"Kàd ponáczus į garbìngą pátălą̆ déda,"
3,456,"O burùs prastùs į tàmsų pászălį̆ kìsza,"
3,457,"Àr suwýstytus ant mènko pàdĕdă dèmblio,"
3,458,"Këk jë, mìslyk tìkt, saw pátys àtnĕsză lóbiu?"
3,459,"Pónu dár nei wëns su kárdu nègı̆mė̆ swëte,"
3,460,"Ó tarp búru wėl nei wëns saw n'àtnĕszė̆ żágrę"
3,461,"Àr ekėczoms pádăry̆nes ar négĕlį̆ grėbliui."
3,462,"Póns didzós gı̆mı̆nės, tarp búru wìs păsı̆pútęs,"
3,463,"Neì lăszı̆niú taukaì ant szìlto wándĕniŏ plaùkia;"
3,464,"Bèt năbăgėlis búrs, skylėtą mùcĕ̜ nŭwóżęs,"
3,465,"Dėl jo żaìbo lėts pas száltą kákălį̆ dréba,"
3,466,"Àr isz tólo klóniojas dideý păsı̆lènkęs."
3,467,"Bèt jau taìp kożnám Dëws wëtą màndăgĕy táikė,"
3,468,"Kàd wëns kaìp baisùs kŭnį̆gáiksztis skiaùtŭrĕ̜ ródo,"
3,469,"Ó kits pèr purwùs klampódams mėżı̆nį̆ raùso."
3,470,"Róds yr' daùg żiopliú, kurë năbăgėlį̆ búrą"
3,471,"Ìsz nĕlăbós szirdës per paìką drìmĕlį̆ laìko,"
3,472,"O sztai, pátys jùk daugsýk kaip drìmĕlĕi èlgias."
3,473,"Kàs tokëms iszdýkėlëms gardzeý păsı̆wálgyt"
3,474,"Ìr prı̆sı̆sùrbt saldzeý pelnýtu reìkălą̆ kóżną,"
3,475,"Kàs dirwàs użártu, sėtu beì nŭwălýtu,"
3,476,"Kàs grŭdĕliùs iszkùltu ìr pardůt nŭwăżiůtu,"
3,477,"Kàd nei Laùro neì dosnìngo Krìzŏ nĕbútu?"
3,478,"Żìnom jùk, kaip kóżnas póns su sáwŏ nămìszkeis,"
3,479,"Rùdĕny̆j důnos ìr gardzú pyrágŭ nĕtékęs,"
3,480,"Búrui ìsz bėdós į rànką pìnı̆gą̆ brùka,"
3,481,"Ìrgı̆ bĕglóstydams jį màldo, kàd sŭsı̆mìltu."
3,482,"Ó sztai, tů paskùy kaip dìdis póns į̆sı̆rėmęs,"
3,483,"Ìrgı̆ nĕswëtiszkay darkýdams, wárgı̆nă bëdzų,"
3,484,"Àr bĕsı̆szýpsodams jo prástą nëkı̆nă námą."
3,485,"Róds, tărė̆ Prìczkus, taìp ir mán daugsýk păsı̆dárė,"
3,486,"Kàd asz szaltyszáudams szén ir tén jŏdı̆nėjau."
3,487,"Àmtmons kéikė taìp, kad mán plaukaì păsı̆sziáuszė,"
3,488,"Ó tarp búru daùg mănĕ̜ jaù kŏnĕ wìsą̆ prăkéikė."
3,489,"Póns iszkóliodams kasdën mănĕ̜ tìngı̆niŭ szaùkė,"
3,490,"Ìr kad ùrdĕlį̆ n'isztaisiaù, tů mùszė̆ pĕr aùsį,"
3,491,"Kàd snargleì perdėm isz nósës szóktı̆ păgáwo."
3,492,"Róds tai kiaùliszkas manërs ir didĕlė̆ gėda,"
3,493,"Ýpăczĕy kàd dėl tó baudzáuninks pràdĕdă jůktis,"
3,494,"Ó paskùy szaltýsziaus jaù wisaý nĕsı̆bìjo,"
3,495,"Ìr jį spiáudydams per paìką kùmĕlį̆ laìko."
3,496,"Kàd mănĕ̜ póns kampè tamsiàm ir wìsą̆ nŭpèsztu,"
3,497,"Àlĕ pŏtám szwësój kożnám wėl wisą̆ păgìrtu,"
3,498,"Taì ben dúszei taìp skaudù nei sùnkŭ nĕbútu."
3,499,"Ógı̆ dăbàr taip gėdiszkay wisùr păsı̆ródau,"
3,500,"Kàd ir waìkpălăikei jau mán ı̆ssı̆szëpt păsı̆drąsin."
3,501,"Ànday trópyjos, kad àsz, į baùdzăwą̆ jódams,"
3,502,"Kaìp szaltýsziui reìk', įdróżiau tìngı̆nį̆ Slùnkių."
3,503,"Bèt jisaì tůjaùs mănĕ̜ pèszt ir mùszt păsı̆kėsęs,"
3,504,"Eìk, tărė̆, snàrgliau! kàs taw rúp'? sztai, gáusı̆ pĕr aùsį!"
3,505,"Àr jau użmirszaì, kaip póns tăwŏ nùgărą̆ skàlbė?"
3,506,"Àsz dėl żódzo tó biauraùs dideý nŭsı̆gàndęs,"
3,507,"Jaù, kur gálwą sáwŏ nŭkìszt, wisay̆ nĕżı̆nójau,"
3,508,"Bèt kitì baudzáuninkai dainůdămı̆ jůkės."
3,509,"Taì atlìkom jaù, wisùr nëkaì păsı̆dárė."
3,510,"Lýgey kaìp antaý szaszůts pawásăriŏ snëgas,"
3,511,"Kàd jis pràdĕdă tìrpt, żëmós jau nèdĕră kéliui,"
3,512,"Lýg taip sù garbėms wisóms ir mán păsı̆dárė."
3,513,"Bà, kaip jáuns buwaù, - kur dìngot, mánŏ dë̆nélės! -"
3,514,"Aì, kaip jáuns buwaù, wisì mănĕ̜ gìrdăwŏ klápai."
3,515,"Àr but' póns ar búrs, ar bérns ar slúgı̆nė̆ kèrdzaus,"
3,516,"Ìr waikaì be bùkswu ìr dar żįsdămı̆ pápą,"
3,517,"Wìslab ir wisùr, kaip gìrdit, liaùpsı̆nŏ Prìczkų."
3,518,"Ógı̆ dăbàr żilám wisì jau jůkiăsı̆ blóznui;"
3,519,"Póns taipó kaip búrs szaltýszių nëkı̆nă séną."
3,520,"Àsz daugsýk, păżĕbódams sáw nuplìkŭsį̆ kùiną"
3,521,"Ìr karczùs żilùs ant sprándo jó pămătýdams,"
3,522,"Sù dusáwimais iszwýstu sáwŏ sĕnýstę."
3,523,"Ó kad rùdĕny̆j pèr purwùs į baùdzăwą̆ jóju,"
3,524,"Ó mănŏ kùinpălăikis klampódams żèngt nĕnŭjëgia,"
3,525,"Àsz jo taìp gailiůs, kad kàrtais ászărŭ srówės,"
3,526,"Ýpăczĕy kàd iszkóliots jódau, wàrwă nŭ zúbu."
3,527,"Taìp asz, mìslyk tìkt, gailiůsı̆ păsénŭsiŏ kùino;"
3,528,"Nės jis trýlı̆kă métu, mán szůleìs jŏdı̆nėjant,"
3,529,"Pó balnù mănĕ̜ wëżlibay į baùdzăwą̆ wìlko."
3,530,"Ógı̆ mănęs, żėlėk Dëwè, nuplìkŭsiŏ tàrno"
3,531,"Jaù wisaý nei szìs nei tàs sŭsı̆mìlt nĕsŭprànta."
3,532,"Àk, tărĕ jám Enskýs, isztráukęs dìdĕlį̆ peilį,"
3,533,"Màns broliaù szirdìngs, kam spárdais taìp sŭsı̆raùkęs?"
3,534,"Jùk ir mán taipjaù kaip táw wisaý păsı̆dárė."
3,535,"Sztaì, brëdkriaùnis szìs, ant szálto preìkălŏ káltas,"
3,536,"Ródos, tìkt żiurėk, jau neì iszdìlŭsı̆ dèlcze,"
3,537,"Àr kaip baìsey kóks nukùmpęs wánăgŏ snápas."
3,538,"Kàd asz tai pămătaù, tůjaùs man Gìltı̆nė̆ ródos,"
3,539,"Kaìp ję móloriaus rankà mŏlăwódămă rászo"
3,540,"Ìr su jós dalgiù kumpù nugàndı̆nă swëtą."
3,541,"Àk broliaù, szio stùngio, szió nudìlŭsiŏ stùngio"
3,542,"Àsz taipó gailiůs, kad kàrtais wèrkt nĕsı̆liáuju."
3,543,"Nės jis trýlı̆kă métu, mán deszràs mė̆sı̆nėjant"
3,544,"Ìr lăszı̆niú szmotùs ant swódbu màndăgĕy piáustant,"
3,545,"Kaìp ugnìs baisì per mėsą szókdăwŏ këtą,"
3,546,"Ìr kaip kóks smarkùs bindókas skéldăwŏ káulus,"
3,547,"Kaìp man Jóns, Mikóls ir Laùras liùdı̆mą̆ důda."
3,548,"Bèt nĕ gănà dar bùs; asz táw daugiaùs păsăkysiu."
3,549,"Kàd asz - tìkt girdėk, broliaù, kaip mán păsı̆dárė,"
3,550,"Ìr kaip búrams dár kasméts daugsýk păsı̆dáro,"
3,551,"Kàd jë sáw karnú, wyżàs nŭsı̆pįt, ŭssı̆geìdza,"
3,552,"Àr ką száudyt ìr gardzeý păsı̆kèpt prăsı̆máno."
3,553,"Àsz taipjaù kaip kláps daugsýk mudreý szŏkı̆nėdams,"
3,554,"Médzu wógt tamsój į szìlo pászălį̆ tráukiaus."
3,555,"Róds tësà, mănĕ̜ wàrts daugsýk uźklùpŏ bĕdı̆rbant"
3,556,"Ìr neswëtiszkay, kaip wágį, wìsą̆ nŭplëkęs"
3,557,"Tů, nei kóks baisùs razbáininks, àtė̆mė̆ kìrwį,"
3,558,"Bèt dar kùinpălăikį man jìs në̆kădós nĕnŭkìnkė."
3,559,"Nės asz nè taipó wogiaù kaip túls bălămútas,"
3,560,"Kùrs żëmós czėsè, saw ką păsı̆kìrst ŭssı̆geìdęs,"
3,561,"Wìs tikt áużůlus, klewùs ir drútmĕdį̆ wágia,"
3,562,"O paskùy pardůt į mëstą kùr nŭsı̆bástęs,"
3,563,"Tů girtůdams ìr szôkįnėdams pràgĕriă pèlną."
3,564,"Kàd man kàrtais wógt ar ką iszplėszt păsı̆táikė,"
3,565,"Róds ir àsz nĕsı̆gėdėjau isztëst săwŏ rànką,"
3,566,"Àlĕ nĕ sáw wogiaù, bet wìs mălŏnìngëms pónams."
3,567,"Jùk żianaì, kaip mùms kasméts reik' mézlăwą̆ mëlą"
3,568,"Àmtmonams mokėt, kad jë jau ùrdĕlį̆ siùncza"
3,569,"Àr per wákmistrus skwërtůt ir mùszt nĕsı̆liáuja."
3,570,"Àk szirdìngs broliaù, dideý meldzù, nĕpădýwyk,"
3,571,"Ìr nĕsăkýk lë̆sı̆nìnkui, kàd Obrýs mănŏ bérnas"
3,572,"Médzu wógt ar ką păsı̆kìrst kas rùdĕnį̆ rèngias."
3,573,"Àsz dideý dzaugiůs tą triúsą jó pămătýdams;"
3,574,"Ìr kad żëmą jìs ką wógt kuinùs păsı̆kìnko,"
3,575,"Tů jam dwì deszrì keptì păstĕliáwęs důdu;"
3,576,"Ìr kad jìs wartú n'iszpántyts pàrwĕżă médį,"
3,577,"Ìsz tikrós szirdës dar tréczą prìdĕdŭ dészrą,"
3,578,"Àr, kad jaù deszrú nĕtĕkaù, du dìdĕliŭ súriu."
3,579,"Taìpgı̆ pŏtám kruwélę wëżlibay sŭsı̆wógę"
3,580,"Į arczáusį mëstą tů pardůt nŭkĕliáujam,"
3,581,"Ìr grăszĕliùs grecznùs, isz médzu sáw nŭsı̆pèlnę,"
3,582,"Czįżę użmokėt kasméts kytreý păkăwójam."
3,583,"Taìpgı̆ mătaì, ir médzu wógt' reik' rázŭmŏ gréczno."
3,584,"Tódėl nè dywaì, kad túls glupóks năbăgėlis,"
3,585,"Sù tăbăkù draustù, ar wógt į gìrĕ̜ wăżiůdams,"
3,586,"Gėdiszkus wargùs ar stróką sáw păsı̆dáro."
3,587,"Bèt ir tóks dramblýs tarp búru túls ı̆ssı̆rànda,"
3,588,"Kùrs, săwŏ lászı̆niŭs ir zopóstą wìsą̆ sŭėdęs,"
3,589,"Ìr uż pýwą skìnkį wós ar wándĕnį̆ szliùrpdams,"
3,590,"Ìsz bėdós nei Żýdas jaù prı̆wı̆liót păsı̆prátin."
3,591,"Tàm këmè, broliaù, kur àsz săwŏ szùtı̆nŭ půdą,"
3,592,"Dù tikrù szelmiù păgrătà sŭ mănìm gywéna."
3,593,"Wëną jú baudzáuninkai Pelėdă wădìna,"
3,594,"O kitám per práwardį jë prámı̆nė Slùnkium."
3,595,"Jùk żinaì, kaip búrai wéik naujëną̆ prămáno,"
3,596,"Ypăczĕy, kàd ant swódbu, jaù durnaý prı̆sı̆rìję,"
3,597,"Búriszkay bei kiaùliszkay tů pràdĕdă szútyt."
3,598,"Dár wos métai, kaìp asz tàm këmè bŭdăwójaus;"
3,599,"Tódėl kaìp naujóks kaimýnu wìsą̆ răbátą"
3,600,"Ìr ju klástą beì szelmýstę dár nĕpăʒįstu."
3,601,"Àlĕ Pĕlėdos ìr kaimýnu peìkiămŏ Slùnkiaus"
3,602,"Àsz jau taìp baisėjůs, kàd man pàdrĕbă kìszkos."
3,603,"Tìkt girdėk, asz tókius táw dywùs păsăkýsiu,"
3,604,"Kàd plaukaì taw ànt żilós galwós păsı̆sziáuszis."
3,605,"Tróbos smìrdu tú, kad jàs kas nór' į̆sı̆tėmyt,"
3,606,"Neì pustýnės isz wisú păszăliú păsı̆ródo."
3,607,"Kàd auksztýn żiurì, pămătaì sudrìskŭsį̆ kraìką,"
3,608,"Ànt kurió sklypùs nuplėsztus kléstı̆nă wėjai,"
3,609,"Kàd wëns czè kits tén nů stógo rìtăsı̆ lópas."
3,610,"Spárai pó kraikù su czytais klìbă sŭpùwę,"
3,611,"Ó widùj wisùr po stógu látgălĕi kába"
3,612,"Sù plauszaìs ar kàrklais bè nĕgĕliú sŭkăbįti."
3,613,"Bèt ăpăczój, kad jú butùs biauriùs păżiŭrėsi,"
3,614,"Tů jůs kaip staldùs ar kiaùltwarczus pămătýsi;"
3,615,"Nės kur tìkt żiurì, wisùr mėżı̆nýs păsı̆ródo."
3,616,"Jùk jë ìr kiaulès stubój taikýt nĕsı̆gėdi,"
3,617,"Ìr, kad jëms padýwyji, dar bárăsı̆ smàrkey."
3,618,"Ànday trópyjos, kad àsz, Pelėdą̆ sŭtìkęs,"
3,619,"Jám dėl kiaùliszkos biaurýbės ką păsăkýti"
3,620,"Ir jį kaìp kaimýns wërnaý bandzaù pămŏkįti."
3,621,"Kiaùlė̆, tăriaù, ką dìrbi? àr wisaý nĕsı̆gėdi?"
3,622,"Jùk tu jaù kaip szúdwăbălis mė̆żı̆nýj păsı̆ródai;"
3,623,"Àr gìrdi, kaip szúdwăbălis jau szúdĕ păsmìrdai."
3,624,"Àsz użwákar táwŏ nămùs blogùs prăwăżiůdams,"
3,625,"Kàd į̆sı̆tėmyczau tikraý, tyczóms păżiŭrėjau."
3,626,"Taipgı̆ bĕżiópsant mán arklýs mănŏ żwéngtı̆ prădėjo,"
3,627,"Ìr tůjaùs tăwŏ spáru wëns nu stógŏ nŭpůlė,"
3,628,"Ó langú wënàm perdėm skylė păsı̆dárė."
3,629,"Sztaì, tůjaùs - girdėk tikraý, ką táw păsăkýsiu -"
3,630,"Tů trys kiaùlės dáglos sù daglaìs săwŏ pàrszais,"
3,631,"Lýg kad skèrdė kàs, stubój sużwìgŏ nĕszwánkey,"
3,632,"Ìr pro lángus ìr plysziùs kuleìs ı̆ssı̆rìto."
3,633,"Tókius àsz dywùs kol gýws në̆kădós nĕsŭláukęs,"
3,634,"Taìp nŭsı̆dýwyjau, kad mán plaukaì păsı̆sziáuszė."
3,635,"Ó tù nèprë̆tĕliau skaróts su wàlkătă Slùnkium"
3,636,"Jaù wisaý nĕsı̆gėdı̆tă tàrp żmoniú păsı̆ródyt?"
3,637,"Jùdŭ nĕtìnkat kiaùlpălăikes keliàs wărı̆nėti,"
3,638,"Ó dart kaìp găspădórei sù kitais găspădóreis"
3,639,"Wìs aukszczáus czesnýj tarp swótu lèndătĕ sėstis"
3,640,"Ìr tikt wìs gardzeý smăgŭráut ir maùkt ı̆ssı̆żiójat."
3,641,"Àk kad wyriausýbė jaù ant mús' sŭsı̆mìltu,"
3,642,"Ìr abù ben wéik isz këmo músŭ păgùitu!"
3,643,"Jùk jau més wisì smirdėt dėl jùmă prădėjom."
3,644,"Taìp asz jám păsăkiaù, bet jìs, berżìnį nŭtwėręs,"
3,645,"Tů kaip kóks razbáininks mán per nùgărą̆ sëkė,"
3,646,"Ìr, kad Sèlmas mán umaý nebút' păsı̆táikęs,"
3,647,"Ràsı̆ mănè̜ tůjaùs ant wëtos bútŭ nŭmùszęs."
3,648,"Taìgı̆ mătaì, gaidaù, kaip kàrtais waìds păsı̆dáro,"
3,649,"Kàd nenáudėlį kokį bandaì pămŏkįti"
3,650,"Ìr pămŏkįdams jį, kaip reìk', păsı̆drąsı̆nı̆ kóliot."
3,651,"Taìp bĕsı̆pásăkŏjant ir swódbą wìsą bĕbaìgiant,"
3,652,"Źémė sù wisaìs daiktaìs wirpėtı̆ păgáwo."
3,653,"Tů sweczeì wisì, dėl tó dideý nŭsı̆gàndę,"
3,654,"Ìsz swetlýczos búriszkos kuleis ı̆ssı̆rìto,"
3,655,"Taìp kad jú kelì sweikàs ăkĕlès ı̆ssı̆bádė,"
3,656,"Ó kitì rankàs ar kójas bùwŏ pălúżę."
3,657,"Ó sztai, wìs dėl nëknëkiu taipó nŭsı̆tìko;"
3,658,"Nės Doczýs sŭ szĕszeìs kulìkais, kùldămı̆ żìrnius,"
3,659,"Taìp neswëtiszkay wirkszczàs su sprágı̆lŭ daùżė,"
3,660,"Kàd ir pélės po szaudaìs kribżdėtı̆ nĕdrįso,"
3,661,"Ó sweczú daugùms saw négandas păsı̆dárė."
3,662,"Àlĕ nĕdýwy̆kı̆tės kalbàs girdėdămı̆ tókias;"
3,663,"Jùk Doczýs kasméts, suláukęs rùdĕnį̆ rëbų,"
3,664,"Ìr iszkùldams sáwŏ jăwùs, iszgàndı̆nă swëtą."
3,665,"Àk, këk bùtu jis, taip dúkdams, jaù păgădìno,"
3,666,"Àk këk gìriu beì kalnú jis pàrmĕtė̆ pérnay!"
3,667,"Tìkt baisù klausýt, kad Laùras, Blèbĕriŏ dėdė,"
3,668,"Sáwŏ bė̆dàs ir ìszgąsczus mùms prànĕszė̆ kàrtais."
3,669,"Jùk wos kiaùlstaldis, wos klėtis jám păsı̆lìko,"
3,670,"Ìrgı̆ nămaì jo neì pustýnė jaù păsı̆ródo."
3,671,"Tàs neszwánkus dárbs, kurį Doczýs prăsı̆mánė,"
3,672,"Daùg nesándoru bei waìdu swëtĕ pădárė."
3,673,"Àk këk wëżlibu kaimýnu, bùtą̆ pălìkę,"
3,674,"Rùdĕny̆j ant laukú szaltú kly̆dı̆nėdămı̆ slápos,"
3,675,"Àr săwŏ klumokùs păsı̆dárę, ùbăgăis eìna."
3,676,"Tókius ìszgąsczus baisiùs wërnì găspădórei"
3,677,"Tánkey prówninkams auksztëms Kărăliáuczŭjĕ skùndė;"
3,678,"Àlĕ prŏwós wertós, kaip reìk', nëkădós nĕsŭláukė."
3,679,"Żìnom jùk, żĕlĕk Dëwè, kaip músŭ gădýnė,"
3,680,"Àszărăs ìszwerktas po kóju mįdămă, szýpsos."
3,681,"Àlĕ nĕżinot dár, dėl kó Doczýs nĕpăteìkia,"
3,682,"Ìr dėl kó jis taìp kasméts su sprágı̆lŭ daùżia."
3,683,"Sáko daùg żmoniú, kurë jo sziùpı̆nį̆ wálgė,"
3,684,"Kàd jisaì dėl tó săwŏ kreìwą wárgı̆nă skúnę,"
3,685,"Kàd ben wéik girtůt ir lėbaut ką păgămįtu."
3,686,"Nės jis, pó Mikëlės tů klojimą̆ bĕmùszdams,"
3,687,"Laìżos wìs ir gùrkszczodams į kàrczĕmą̆ żiúri."
3,688,"Taìp potám sŭ păczè keliàs eilès nŭstĕkénęs,"
3,689,"Wėtyt skùbı̆năs ìr, krepszùs grudú prı̆sı̆bėręs,"
3,690,"Tů păsı̆lìnksmįt ìr prı̆sı̆kószt į́ kàrczămą̆ bėga."
3,691,"Bèt mŏtĕrìszkė jó, linú grįsztès nŭsı̆nészus',"
3,692,"Ìr slaptóms pardáwus' wìs părăgáudămă sùrbia."
3,693,"Ó dar tó nĕ gănà, bet ìr waikùs nŭsı̆wédus'"
3,694,"Ìr į tėwo prëglobstį păsŏdìnŭsı̆ maùkia."
3,695,"Pérnay trópyjos, kad Kàspars, Blèbĕriŏ tàrnas,"
3,696,"Atlankýt Plauczúną, sù Doczù nŭkĕliáwo;"
3,697,"Bèt ir Krìzas sù Laurù tenjaù nŭwăżiáwo."
3,698,"Nės Plauczúns jůs ànt kriksztýnu bùwŏ păkwëtęs,"
3,699,"Ìr wisùs kaimýniszkay prı̆my̆lėt păżădėjęs."
3,700,"Sztaì, tů báżmas sùkwëstu sweczú sŭsı̆rìnko,"
3,701,"Bèt ir nèkwëstu kaimýnu daùg sŭsı̆bėgo."
3,702,"Kàspars klóniojos, dosnìngą Krìzą pămátęs;"
3,703,"Àlĕ Doczýs, nei dùmczus kóks pilwóts į̆sı̆rėmęs,"
3,704,"Ìrgı̆ nĕszwánkey rėkaudams, czesnýj păsı̆ródė."
3,705,"Nės jisaì jau wėl, prësz Mértyną smăgŭraudams,"
3,706,"Laìzės wìs ir gùrkszczodams prı̆sı̆ėst ı̆ssı̆żiójo."
3,707,"Tů Plauczúns daug spìrgįtu bei szùtį̆tŭ wálgiu"
3,708,"Ìrgı̆ răgaìsziu pèr tarnùs atnèszdı̆nŏ kúmams;"
3,709,"Ó sweczeì wisì, margóms eilėms sŭsı̆sėdę,"
3,710,"Lászı̆niŭs ir jukàs Plauczúno girdămı̆ wálgė."
3,711,"Taìpgı̆ bĕwálgant ìr kaimýniszkay bĕsı̆dzaùgiant,"
3,712,"Laùras sù Doczù pămăżì nurnėtı̆ păgáwo,"
3,713,"Ìr dėl kiaùlstaldzu pargráutu ìr păgădįtu"
3,714,"Bártis, ìrgı̆ nĕszwánkey kóliotis ŭssı̆mánė."
3,715,"Stùi, neszwánkėli, ar próts czesnýj sŭsı̆prëszyt,"
3,716,"Ìrgı̆ bĕwálgant kiaùlstadzu biauriú pămı̆nėti?"
3,717,"Àlĕ dăbókit dár toliaùs, kas czè păsı̆dárė,"
3,718,"Ìr ką Krìzas, séns żmogùs, mums prànĕszė̆ pérnay."
3,719,"Pýwo trìs baczkàs Plauczúns, brangeý nŭsı̆pìrkęs,"
3,720,"Į swetlýczą pèr tarnùs įnèszdı̆nŏ greìtay."
3,721,"Bèt Enskýs, jo klápczus, daùg pălăwótu krágu"
3,722,"Ó mŏlăwótu stůpu dár daugiaùs sŭgăbéno."
3,723,"Sztaì, sweczeì tůjaùs, iszmaùkę dìdĕlĕ̜ báczką,"
3,724,"Búriszkas ir kiaùliszkas sznektàs prăsı̆mánė."
3,725,"Żìnot jùk, kaip glúpas búrs, permër prı̆sı̆rìjęs,"
3,726,"Zaùnyt ìr durnùs nëkùs iszplópt nĕsı̆gėdi."
3,727,"Bèt kitì jau wėl dėl kiaùlstaldzu păgădįtu"
3,728,"Ìr dėl kiaùliu nùmusztu by̆lı̆nėtı̆ prădėjo."
3,729,"Sztaì, tůjaùs isz żódzu kiaùliszkay păsăkýtu"
3,730,"Pékliszkas razbájus ir niukìms păsı̆kėlė."
3,731,"Róds, kad búrs czĕstăwóts jau próto wìsŏ nĕtènka,"
3,732,"Sztaì, tůjaùs jau ìr pădŏrùmo wìsŏ nĕtènka."
3,733,"Jùk ir páts Plauczúns, kurs czésnį bùwŏ păkėlęs,"
3,734,"Taìp neszwánkey sù macnùm pywù sŭsı̆pýko,"
3,735,"Kàd szwësój krăpı̆nėdams jaù szwësós nĕpăżìno."
3,736,"Àr dywaì, kad swótai jó, dosnaý prı̆my̆lėti,"
3,737,"Kúmu wëzlibu kalbàs kalbėt nĕnŭmánė?"
3,738,"Ó dar tó nĕ gănà; klausykit, kàs păsı̆dárė."
3,739,"Kùbas sù Laurù, garbìngo Kàspărŏ żéntu,"
3,740,"Ìr Mikólas, ànt këmú statýts păkămórė,"
3,741,"Sù kitaìs draugaìs ant Dóczo ùmărŭ szóko."
3,742,"Sztaì, tůjaùs wisì, kaip kùdlas kóks sŭsı̆wėlęs,"
3,743,"Ráiczojos ant áslos ìr taipó mĕsı̆nėjos,"
3,744,"Kàd wëns nósës, kìts ausiú girdėt nĕpălaìkė."
3,745,"Ypăczĕy Dóczį taìp neswëtiszkay păgădìno,"
3,746,"Kàd jį jó waikaì lowýj wos pàrnĕszĕ gýwą."
3,747,"Pìmė, jó patì, dėl tó dideý nŭsı̆gàndus',"
3,748,"Pùsgywį wyrùtį wìs globódămă wèrkė,"
3,749,"Ìr jo kiaùszę pérmusztą mazgódămă szlůstė."
3,750,"Tů kaimýnkos ìsz wisù păszăliú sŭsı̆bėgo,"
3,751,"Ìr wisókiu lëkarstwu macniú sugăbéno."
3,752,"Grýta daùg żoliú szlowìngu beì dĕbĕsýlu,"
3,753,"Ó Selmýkė sù Bergè tĕpălú pădărýtu,"
3,754,"Dóczį wėl gaiwįt ir gýdyt, àtnĕszė̆ greìtay."
3,755,"Tàs żolès smarkiàs czerpėj maiszýdămă Jékė"
3,756,"Gaìliu dár ir lènkiszko dagùtŏ prı̆dėjo."
3,757,"Tů stubà dėl tó wisà smirdėtı̆ păgáwo,"
3,758,"Ó Doczýs jau wėl pămăżì kribżdėtı̆ prădėjo."
3,759,"Pìmė, jó mŏtĕrìszkė, sù kitóms mŏtĕriszkėms"
3,760,"Dzaùgės ìr Doczùką sù gătăwaìs tĕpălėleis"
